year,race_eth,sex,age,population
2003,black,male,92,600.986979388
2003,black,male,93,434.823615974
2003,black,male,94,280.252092745
2003,black,male,95,209.75873621199997
2003,black,male,96,180.255663932
2003,black,male,97,126.97226467
2003,black,male,98,84.17962987199999
2003,black,male,99,64.41112845999999
2003,black,male,100,53.734148757
2003,hispanic,female,0,261165.008284048
2003,hispanic,female,1,257339.19602868502
2003,hispanic,female,2,254285.158765722
2003,hispanic,female,3,239565.472431471
2003,hispanic,female,4,237931.514931768
2003,hispanic,female,5,239551.09789140098
2003,hispanic,female,6,243961.67931468098
2003,hispanic,female,7,249622.84580959397
2003,hispanic,female,8,252693.19056560402
2003,hispanic,female,9,253726.17930616898
2003,hispanic,female,10,255339.67216423101
2003,hispanic,female,11,253268.67941716703
2003,hispanic,female,12,247667.72494021698
2003,hispanic,female,13,235216.832423824
2003,hispanic,female,14,221384.189693211
2003,hispanic,female,15,213585.43216192594
2003,hispanic,female,16,208173.38680864306
2003,hispanic,female,17,206062.80205943802
2003,hispanic,female,18,203418.09930574097
2003,hispanic,female,19,202789.45397092594
2003,hispanic,female,20,206761.67595170904
2003,hispanic,female,21,207961.56979798098
2003,hispanic,female,22,208126.28194295097
2003,hispanic,female,23,202402.416730371
2003,hispanic,female,24,199404.60885080503
2003,hispanic,female,25,201102.941125038
2003,hispanic,female,26,204166.314367886
2003,hispanic,female,27,207700.724659029
2003,hispanic,female,28,208687.06318238698
2003,hispanic,female,29,205849.863266882
2003,hispanic,female,30,206786.660629911
2003,hispanic,female,31,205784.89062831298
2003,hispanic,female,32,207427.264854535
2003,hispanic,female,33,205103.674493511
2003,hispanic,female,34,195613.43566046804
2003,hispanic,female,35,190238.41440016596
2003,hispanic,female,36,185034.50245628203
2003,hispanic,female,37,183524.55386652902
2003,hispanic,female,38,183310.237838439
2003,hispanic,female,39,177793.57434753797
2003,hispanic,female,40,170584.860053832
2003,hispanic,female,41,164747.352224952
2003,hispanic,female,42,161294.659563203
2003,hispanic,female,43,156200.07244312397
2003,hispanic,female,44,146533.45713422197
2003,hispanic,female,45,141251.967831578
2003,hispanic,female,46,135476.96245040302
2003,hispanic,female,47,130207.67012785701
2003,hispanic,female,48,124457.466972676
2003,hispanic,female,49,115383.818984112
2003,hispanic,female,50,107672.199136609
2003,hispanic,female,51,101542.32171113997
2003,hispanic,female,52,97262.577358378
2003,hispanic,female,53,93715.646238205
2003,hispanic,female,54,86862.97284824199
2003,hispanic,female,55,81566.986859728
2003,hispanic,female,56,75330.17818138699
2003,hispanic,female,57,69691.747854902
2003,hispanic,female,58,65178.247667211006
2003,hispanic,female,59,61488.22677434499
2003,hispanic,female,60,57714.528413296
2003,hispanic,female,61,53320.901432132
2003,hispanic,female,62,50806.79265710201
2003,hispanic,female,63,49216.766878284
2003,hispanic,female,64,46012.861213625
2003,hispanic,female,65,44040.91251926501
2003,hispanic,female,66,42201.99326451399
2003,hispanic,female,67,41381.100368447995
2003,hispanic,female,68,39814.242508209005
2003,hispanic,female,69,36634.97735271699
2003,hispanic,female,70,35249.10007217899
2003,hispanic,female,71,34388.417186547
2003,hispanic,female,72,34435.015107507
2003,hispanic,female,73,33594.711951376004
2003,hispanic,female,74,30726.236711188
2003,hispanic,female,75,29005.922457408
2003,hispanic,female,76,27072.863537745
2003,hispanic,female,77,25533.707009855003
2003,hispanic,female,78,23494.386250955995
2003,hispanic,female,79,21147.072548635
2003,hispanic,female,80,18912.591747298
2003,hispanic,female,81,17216.588408495998
2003,hispanic,female,82,15541.035121858002
2003,hispanic,female,83,13566.580519989002
2003,hispanic,female,84,11240.849992168001
2003,hispanic,female,85,9844.836220555
2003,hispanic,female,86,8184.727007953999
2003,hispanic,female,87,7131.0447796690005
2003,hispanic,female,88,6489.4015156919995
2003,hispanic,female,89,5781.080793892999
2003,hispanic,female,90,4836.911784891001
2003,hispanic,female,91,3909.0343236770004
2003,hispanic,female,92,3303.6018633559997
2003,hispanic,female,93,2537.9678354850003
2003,hispanic,female,94,1844.768512693
2003,hispanic,female,95,1390.6311392470002
2003,hispanic,female,96,1069.352276501
2003,hispanic,female,97,733.4833553809999
2003,hispanic,female,98,518.9275825319999
2003,hispanic,female,99,373.632094362
2003,hispanic,female,100,262.089877052
2003,hispanic,male,0,270754.602704533
2003,hispanic,male,1,265546.36075120204
2003,hispanic,male,2,266002.266740025
2003,hispanic,male,3,250842.09191095797
2003,hispanic,male,4,247347.849260649
2003,hispanic,male,5,248756.37855742802
2003,hispanic,male,6,254290.64809612298
2003,hispanic,male,7,260748.512265894
2003,hispanic,male,8,264437.712810534
2003,hispanic,male,9,266646.44620438496
2003,hispanic,male,10,268626.826079214
2003,hispanic,male,11,266159.966558354
2003,hispanic,male,12,261800.884821945
2003,hispanic,male,13,249357.05816080398
2003,hispanic,male,14,235719.78962598898
2003,hispanic,male,15,228549.394751022
2003,hispanic,male,16,223572.30069816794
2003,hispanic,male,17,222048.23422818998
2003,hispanic,male,18,218761.13980675596
2003,hispanic,male,19,220891.694321244
2003,hispanic,male,20,228957.56062662404
2003,hispanic,male,21,233335.370457132
2003,hispanic,male,22,238344.84531833703
2003,hispanic,male,23,233816.113521597
2003,hispanic,male,24,229402.388767863
2003,hispanic,male,25,229901.10980473598
2003,hispanic,male,26,230114.66032712001
2003,hispanic,male,27,231383.73660913797
2003,hispanic,male,28,229616.600465609
2003,hispanic,male,29,223284.148429456
2003,hispanic,male,30,224231.14206661796
2003,hispanic,male,31,222410.78844242002
2003,hispanic,male,32,226827.408206981
2003,hispanic,male,33,226271.48208366302
2003,hispanic,male,34,215731.91254924098
2003,hispanic,male,35,208619.176847279
2003,hispanic,male,36,202200.26117071498
2003,hispanic,male,37,200821.219271114
2003,hispanic,male,38,197523.79983086692
2003,hispanic,male,39,187486.740526871
2003,hispanic,male,40,177767.44602342998
2003,hispanic,male,41,171701.6872906
2003,hispanic,male,42,166818.629355666
2003,hispanic,male,43,160971.379558811
2003,hispanic,male,44,147980.07283424598
2003,hispanic,male,45,141712.603201221
2003,hispanic,male,46,133805.710680669
2003,hispanic,male,47,127835.89905691301
2003,hispanic,male,48,122338.03260057302
2003,hispanic,male,49,111117.249875332
2003,hispanic,male,50,102921.503620726
2003,hispanic,male,51,96256.06474882501
2003,hispanic,male,52,92214.996010315
2003,hispanic,male,53,87850.15109978698
2003,hispanic,male,54,80083.88403912
2003,hispanic,male,55,75162.74932947998
2003,hispanic,male,56,68692.013709207
2003,hispanic,male,57,62239.092524166
2003,hispanic,male,58,57492.330887426
2003,hispanic,male,59,53373.652495511
2003,hispanic,male,60,49151.12390360901
2003,hispanic,male,61,45558.851723582
2003,hispanic,male,62,43251.46031520401
2003,hispanic,male,63,41098.933897693
2003,hispanic,male,64,38514.237937003
2003,hispanic,male,65,36057.538076276
2003,hispanic,male,66,34218.60842146
2003,hispanic,male,67,32693.882988975
2003,hispanic,male,68,31276.836865372992
2003,hispanic,male,69,28526.562772997997
2003,hispanic,male,70,27115.886080558997
2003,hispanic,male,71,26388.066062060003
2003,hispanic,male,72,26024.459887797995
2003,hispanic,male,73,24880.892808223
2003,hispanic,male,74,22302.709259248004
2003,hispanic,male,75,20621.683751395
2003,hispanic,male,76,19083.971729605
2003,hispanic,male,77,17674.176703434998
2003,hispanic,male,78,16317.761325058002
2003,hispanic,male,79,15422.075521371
2003,hispanic,male,80,13719.734107426999
2003,hispanic,male,81,11870.231688781998
2003,hispanic,male,82,9895.167104615997
2003,hispanic,male,83,8479.759485941999
2003,hispanic,male,84,6745.514104781001
2003,hispanic,male,85,5609.061573090999
2003,hispanic,male,86,4462.935589863
2003,hispanic,male,87,3900.9552340319997
2003,hispanic,male,88,3276.438022793
2003,hispanic,male,89,2777.3890297399994
2003,hispanic,male,90,2335.654060924
2003,hispanic,male,91,1877.9595300619999
2003,hispanic,male,92,1417.626624811
2003,hispanic,male,93,1011.5725917619998
2003,hispanic,male,94,757.5858470510002
2003,hispanic,male,95,627.684129894
2003,hispanic,male,96,430.468492882
2003,hispanic,male,97,266.95283715999994
2003,hispanic,male,98,205.055368894
2003,hispanic,male,99,129.873404174
2003,hispanic,male,100,120.70152294800002
2003,white,female,0,146716.007322956
2003,white,female,1,144857.98149429
2003,white,female,2,148003.084405031
2003,white,female,3,148667.26461242203
2003,white,female,4,149884.97088361598
2003,white,female,5,151565.185699865
2003,white,female,6,155556.694427649
2003,white,female,7,162616.793197434
2003,white,female,8,167851.029423286
2003,white,female,9,172307.72834566602
2003,white,female,10,176939.00227819203
2003,white,female,11,183569.131117642
2003,white,female,12,188726.915740241
2003,white,female,13,189059.56475703302
2003,white,female,14,184841.146772223
2003,white,female,15,180640.75546552098
2003,white,female,16,180248.483382814
2003,white,female,17,182869.37068441804
2003,white,female,18,184439.56467079604
2003,white,female,19,182066.975247404
2003,white,female,20,183769.152828575
2003,white,female,21,181112.76133564397
2003,white,female,22,182537.394081064
2003,white,female,23,173395.16133640503
2003,white,female,24,167268.27451319003
2003,white,female,25,166041.24291364098
2003,white,female,26,167494.408176468
2003,white,female,27,170353.06184902898
2003,white,female,28,173725.03198974393
2003,white,female,29,173929.326517199
2003,white,female,30,182727.531927153
2003,white,female,31,197713.42502296102
2003,white,female,32,215393.70308992296
2003,white,female,33,223322.29931659802
2003,white,female,34,212811.89946915
2003,white,female,35,211070.922481685
2003,white,female,36,213800.03857399602
2003,white,female,37,225785.075523981
2003,white,female,38,245628.398838356
2003,white,female,39,254557.290935583
2003,white,female,40,259775.717479843
2003,white,female,41,266673.704531803
2003,white,female,42,272710.45976032503
2003,white,female,43,275502.26219579193
2003,white,female,44,269559.98300289194
2003,white,female,45,271876.79538310703
2003,white,female,46,270266.519629448
2003,white,female,47,267519.08892617596
2003,white,female,48,267910.344491267
2003,white,female,49,261778.51564114494
2003,white,female,50,256796.32059176895
2003,white,female,51,249902.80497359598
2003,white,female,52,245512.812021332
2003,white,female,53,246587.270073209
2003,white,female,54,243601.31086930702
2003,white,female,55,248353.180240708
2003,white,female,56,237246.182302622
2003,white,female,57,203058.720005513
2003,white,female,58,192884.47135659
2003,white,female,59,190458.89946814
2003,white,female,60,185612.91231200699
2003,white,female,61,167774.626034402
2003,white,female,62,155029.027209434
2003,white,female,63,149876.94423954497
2003,white,female,64,144331.870973154
2003,white,female,65,139600.395433491
2003,white,female,66,133641.984843773
2003,white,female,67,130612.67276946799
2003,white,female,68,128939.53831545002
2003,white,female,69,123913.33825204201
2003,white,female,70,123097.11113515298
2003,white,female,71,123569.70868731602
2003,white,female,72,125635.14541636201
2003,white,female,73,126060.836733609
2003,white,female,74,123619.84588789401
2003,white,female,75,124605.21089072099
2003,white,female,76,125578.81127085799
2003,white,female,77,126524.75238739999
2003,white,female,78,126680.53817154301
2003,white,female,79,122144.361434298
2003,white,female,80,116525.771012387
2003,white,female,81,112584.948632624
2003,white,female,82,104030.09547602199
2003,white,female,83,93284.40312679898
2003,white,female,84,83276.595303017
2003,white,female,85,74375.248352019
2003,white,female,86,66509.500567851
2003,white,female,87,60134.801025932
2003,white,female,88,54055.06755231699
2003,white,female,89,47068.789175222
2003,white,female,90,39816.486352559004
2003,white,female,91,32707.210480436996
2003,white,female,92,26947.159366479995
2003,white,female,93,21873.291957819005
2003,white,female,94,16883.047593106
2003,white,female,95,13210.151814379002
2003,white,female,96,9840.907490267004
2003,white,female,97,6944.8321189419985
2003,white,female,98,4778.363883495
2003,white,female,99,3639.577790841
2003,white,female,100,3186.947446654
2003,white,male,0,154162.142207708
2003,white,male,1,153987.65513969696
2003,white,male,2,156614.21440766897
2003,white,male,3,156413.89308942104
2003,white,male,4,158072.235346829
2003,white,male,5,159775.899465819
2003,white,male,6,164422.90473698502
2003,white,male,7,171941.48620759
2003,white,male,8,177761.28624149
2003,white,male,9,182970.64730840898
2003,white,male,10,188560.68961295998
2003,white,male,11,195069.226003506
2003,white,male,12,201722.997231498
2003,white,male,13,200898.984439417
2003,white,male,14,196254.70727957704
2003,white,male,15,191645.95687144896
2003,white,male,16,191881.69592808397
2003,white,male,17,190677.91199474805
2003,white,male,18,196013.52366964298
2003,white,male,19,195624.75772995097
2003,white,male,20,202949.499900845
2003,white,male,21,198352.223143357
2003,white,male,22,197433.34554130796
2003,white,male,23,187900.065950242
2003,white,male,24,179314.950050103
2003,white,male,25,176400.52209442697
2003,white,male,26,177344.73722491102
2003,white,male,27,179644.27952406902
2003,white,male,28,184343.11747532804
2003,white,male,29,184328.56994945602
2003,white,male,30,192587.913823325
2003,white,male,31,207822.219225825
2003,white,male,32,225668.408738759
2003,white,male,33,233833.901807355
2003,white,male,34,222875.18646071898
2003,white,male,35,221761.195795468
2003,white,male,36,224606.63538540606
2003,white,male,37,237466.495315997
2003,white,male,38,257348.55187037593
2003,white,male,39,264667.051007736
2003,white,male,40,269840.232706535
2003,white,male,41,276826.887840155
2003,white,male,42,282502.87277493
2003,white,male,43,287474.79780559905
2003,white,male,44,279479.628667528
2003,white,male,45,280667.4088004851
2003,white,male,46,276752.56997278496
2003,white,male,47,272743.309151729
2003,white,male,48,272050.457969842
2003,white,male,49,263143.472177981
2003,white,male,50,256753.696458939
2003,white,male,51,249157.982454283
2003,white,male,52,244037.746552934
2003,white,male,53,246418.445224057
2003,white,male,54,241039.093288109
2003,white,male,55,245844.17718199902
2003,white,male,56,235369.248294849
2003,white,male,57,199517.250676938
2003,white,male,58,188524.461634759
2003,white,male,59,185240.50404716397
2003,white,male,60,178603.814896858
2003,white,male,61,160149.05895919297
2003,white,male,62,147360.376926391
2003,white,male,63,141818.99357095602
2003,white,male,64,135258.591444117
2003,white,male,65,129593.66965007
2003,white,male,66,121322.106853518
2003,white,male,67,117791.93126677
2003,white,male,68,115532.839353932
2003,white,male,69,109824.333203783
2003,white,male,70,108265.546297918
2003,white,male,71,108390.969822769
2003,white,male,72,108552.40300069
2003,white,male,73,106241.39445735299
2003,white,male,74,100106.50431419598
2003,white,male,75,97289.60195972501
2003,white,male,76,93350.39224118
2003,white,male,77,90905.904245469
2003,white,male,78,89120.819086136
2003,white,male,79,84624.38657763098
2003,white,male,80,79623.37168831303
2003,white,male,81,76644.256577463
2003,white,male,82,69814.687411085
2003,white,male,83,60364.872198840996
2003,white,male,84,51770.016394681996
2003,white,male,85,45435.11641564801
2003,white,male,86,38646.362768916995
2003,white,male,87,33029.867567936
2003,white,male,88,28126.792232717
2003,white,male,89,22792.835832986995
2003,white,male,90,17717.366661565004
2003,white,male,91,13661.03615607
2003,white,male,92,9949.991370900003
2003,white,male,93,7279.555749862999
2003,white,male,94,5305.160469824001
2003,white,male,95,3624.146561009
2003,white,male,96,2392.307886693
2003,white,male,97,1476.2598827409997
2003,white,male,98,882.2017962289999
2003,white,male,99,631.8392034160001
2003,white,male,100,724.5557376960003
2004,black,female,0,26082.317618843
2004,black,female,1,26831.796989489005
2004,black,female,2,27824.703606584
2004,black,female,3,29228.953503869
2004,black,female,4,29922.276960795007
2004,black,female,5,31049.938828136997
2004,black,female,6,31829.812082825
2004,black,female,7,33133.551742690004
2004,black,female,8,34956.068752374005
2004,black,female,9,36731.75317966999
2004,black,female,10,37731.465838546006
2004,black,female,11,38322.903218122
2004,black,female,12,39161.346127572004
2004,black,female,13,39703.088237476
2004,black,female,14,39458.814784924005
2004,black,female,15,37914.533910709
2004,black,female,16,36394.250151774
2004,black,female,17,35519.93451403601
2004,black,female,18,35174.670041449994
2004,black,female,19,33775.021347328
2004,black,female,20,32688.84829824099
2004,black,female,21,32091.764935193998
2004,black,female,22,31319.163530785998
2004,black,female,23,31068.569505608
2004,black,female,24,30403.109321801
2004,black,female,25,29609.352974817004
2004,black,female,26,28656.201071640004
2004,black,female,27,28521.765709066
2004,black,female,28,29224.088112785
2004,black,female,29,28979.788832009
2004,black,female,30,28724.745290353
2004,black,female,31,29519.840883953002
2004,black,female,32,31728.299312871
2004,black,female,33,34846.67308517399
2004,black,female,34,35225.080730302
2004,black,female,35,33364.489870844
2004,black,female,36,33338.846026903004
2004,black,female,37,34420.436375872996
2004,black,female,38,36596.18259317999
2004,black,female,39,38304.89962077099
2004,black,female,40,37963.052960700996
2004,black,female,41,37899.026479013
2004,black,female,42,38645.78576048701
2004,black,female,43,39250.764247103
2004,black,female,44,39060.228854821995
2004,black,female,45,36811.37523252702
2004,black,female,46,35929.28184911201
2004,black,female,47,34848.163413704
2004,black,female,48,33829.800177049
2004,black,female,49,32801.466127354
2004,black,female,50,30696.277840083996
2004,black,female,51,29486.932537964
2004,black,female,52,28551.729970874003
2004,black,female,53,28407.980621167007
2004,black,female,54,28053.293585166008
2004,black,female,55,26452.463522644997
2004,black,female,56,24747.276482669004
2004,black,female,57,22412.676671450005
2004,black,female,58,20176.440389621
2004,black,female,59,19371.038053484997
2004,black,female,60,19033.333304548003
2004,black,female,61,18185.112877826003
2004,black,female,62,17061.23433847
2004,black,female,63,16423.929559353004
2004,black,female,64,16236.696392185002
2004,black,female,65,15222.214900264999
2004,black,female,66,14470.003872154
2004,black,female,67,13783.4262497
2004,black,female,68,13471.527205577997
2004,black,female,69,13161.597067497
2004,black,female,70,12214.386591171
2004,black,female,71,11410.058412908
2004,black,female,72,10462.749206331999
2004,black,female,73,10306.575717230999
2004,black,female,74,10161.775848693
2004,black,female,75,9376.080701663997
2004,black,female,76,9065.705571380002
2004,black,female,77,8783.025288751
2004,black,female,78,8480.059311104
2004,black,female,79,8067.745726886
2004,black,female,80,7517.056955323998
2004,black,female,81,6868.027880955002
2004,black,female,82,6379.144353551001
2004,black,female,83,5867.747384119999
2004,black,female,84,5465.702982970999
2004,black,female,85,4593.456039336001
2004,black,female,86,4093.5228755870003
2004,black,female,87,3641.1678360289998
2004,black,female,88,3124.309926788
2004,black,female,89,2772.824215261
2004,black,female,90,2442.920274431
2004,black,female,91,2103.0677315390003
2004,black,female,92,1664.6671021010002
2004,black,female,93,1393.9275267040002
2004,black,female,94,1079.1255028240003
2004,black,female,95,889.4138669929998
2004,black,female,96,644.060590119
2004,black,female,97,476.86928527
2004,black,female,98,403.75363049400005
2004,black,female,99,313.047548796
2004,black,female,100,185.82866819500003
2004,black,male,0,27426.785152372
2004,black,male,1,28037.772675095002
2004,black,male,2,28487.968419309003
2004,black,male,3,29634.633562697003
2004,black,male,4,30954.122073967003
2004,black,male,5,32168.536042148
2004,black,male,6,32871.860792586
2004,black,male,7,34423.559924713
2004,black,male,8,36391.18649801699
2004,black,male,9,38084.131023186994
2004,black,male,10,39149.314733266
2004,black,male,11,39800.625900005005
2004,black,male,12,40529.899889185996
2004,black,male,13,41248.70038546
2004,black,male,14,40525.880750831
2004,black,male,15,38716.73076934
2004,black,male,16,37143.74415730801
2004,black,male,17,36364.692978149
2004,black,male,18,36251.350635678
2004,black,male,19,35655.36770667501
2004,black,male,20,35586.265511342994
2004,black,male,21,35128.53853076001
2004,black,male,22,34181.339838037005
2004,black,male,23,33938.719055947
2004,black,male,24,32237.364731081005
2004,black,male,25,30993.821587087994
2004,black,male,26,29841.005602912002
2004,black,male,27,29175.722339837004
2004,black,male,28,29317.470412714996
2004,black,male,29,28932.696928618
2004,black,male,30,28740.531441169
2004,black,male,31,29605.591942791
2004,black,male,32,31667.113383862
2004,black,male,33,34471.57100839601
2004,black,male,34,35328.74165035901
2004,black,male,35,33613.38386484299
2004,black,male,36,33097.60663187
2004,black,male,37,34344.687251329
2004,black,male,38,36563.63087597399
2004,black,male,39,38369.09724973301
2004,black,male,40,37780.40629622601
2004,black,male,41,37654.784863887005
2004,black,male,42,38233.474680121006
2004,black,male,43,39018.067533106005
2004,black,male,44,38912.042742411
2004,black,male,45,36527.436251768
2004,black,male,46,35329.40757004
2004,black,male,47,34064.624487805
2004,black,male,48,33217.691950456996
2004,black,male,49,32119.273234082997
2004,black,male,50,29503.376810473004
2004,black,male,51,27218.353934534
2004,black,male,52,26245.396397143
2004,black,male,53,26236.799881636995
2004,black,male,54,25925.504603384
2004,black,male,55,23685.672348208
2004,black,male,56,22197.871070174006
2004,black,male,57,19613.085021849
2004,black,male,58,17540.519122117003
2004,black,male,59,17084.285068454
2004,black,male,60,16438.501999136
2004,black,male,61,15407.116372968998
2004,black,male,62,14406.177589973002
2004,black,male,63,13876.511200593002
2004,black,male,64,13787.292590808
2004,black,male,65,13005.191942896003
2004,black,male,66,12680.554576488
2004,black,male,67,11999.190932762998
2004,black,male,68,11493.75978224
2004,black,male,69,10966.366055024
2004,black,male,70,9765.89482125
2004,black,male,71,9089.909576536
2004,black,male,72,8263.515792981001
2004,black,male,73,7775.837908111
2004,black,male,74,7217.524591826001
2004,black,male,75,6450.08125687
2004,black,male,76,6122.420124526001
2004,black,male,77,5764.490995390001
2004,black,male,78,5236.165123658
2004,black,male,79,5147.480086470001
2004,black,male,80,4569.825869177001
2004,black,male,81,4086.494526351001
2004,black,male,82,3668.568792909
2004,black,male,83,3249.8907992040004
2004,black,male,84,2894.7875126750005
2004,black,male,85,2324.2823456730002
2004,black,male,86,1908.229861129
2004,black,male,87,1636.0772978899997
2004,black,male,88,1263.2168148279998
2004,black,male,89,1097.8207140239997
2004,black,male,90,902.870747313
2004,black,male,91,692.86325397
2004,black,male,92,551.2041508510001
2004,black,male,93,501.617912164
2004,black,male,94,353.06458061699993
2004,black,male,95,222.499573543
2004,black,male,96,155.27712500399997
2004,black,male,97,133.69485329999998
2004,black,male,98,88.81416331300001
2004,black,male,99,58.69536981200001
2004,black,male,100,56.863337606
2004,hispanic,female,0,264134.271274984
2004,hispanic,female,1,259184.17638843
2004,hispanic,female,2,257620.21657621203
2004,hispanic,female,3,255276.521128428
2004,hispanic,female,4,242756.353130409
2004,hispanic,female,5,241491.09158229397
2004,hispanic,female,6,243201.75275887
2004,hispanic,female,7,247518.04983080097
2004,hispanic,female,8,252883.10043538501
2004,hispanic,female,9,255999.87883652502
2004,hispanic,female,10,256987.65872001502
2004,hispanic,female,11,257877.480456455
2004,hispanic,female,12,254816.56857851997
2004,hispanic,female,13,247260.15099825698
2004,hispanic,female,14,233873.54426184998
2004,hispanic,female,15,221838.127243441
2004,hispanic,female,16,215676.056280882
2004,hispanic,female,17,212218.43760420498
2004,hispanic,female,18,211539.42553790798
2004,hispanic,female,19,208061.32518795095
2004,hispanic,female,20,207930.69694180504
2004,hispanic,female,21,210170.970499163
2004,hispanic,female,22,211247.72709375498
2004,hispanic,female,23,210884.01049359998
2004,hispanic,female,24,204985.91667110502
2004,hispanic,female,25,202729.269366648
2004,hispanic,female,26,203927.17789067898
2004,hispanic,female,27,206393.598078745
2004,hispanic,female,28,210186.264056223
2004,hispanic,female,29,209786.307090544
2004,hispanic,female,30,207086.84118286296
2004,hispanic,female,31,206953.71051394596
2004,hispanic,female,32,206674.310562702
2004,hispanic,female,33,208235.687280082
2004,hispanic,female,34,204951.366520577
2004,hispanic,female,35,195409.810430325
2004,hispanic,female,36,190103.02981761802
2004,hispanic,female,37,185045.924403424
2004,hispanic,female,38,183916.865594848
2004,hispanic,female,39,183030.129190256
2004,hispanic,female,40,177307.03814653997
2004,hispanic,female,41,170081.58493888896
2004,hispanic,female,42,164625.636678973
2004,hispanic,female,43,161419.218196874
2004,hispanic,female,44,155391.83430783002
2004,hispanic,female,45,146541.75586100004
2004,hispanic,female,46,140876.435765555
2004,hispanic,female,47,135500.38925179897
2004,hispanic,female,48,130362.91454317197
2004,hispanic,female,49,124012.15732202001
2004,hispanic,female,50,114990.70773122899
2004,hispanic,female,51,107206.515008018
2004,hispanic,female,52,101282.73997464101
2004,hispanic,female,53,97065.873842223
2004,hispanic,female,54,93170.347971362
2004,hispanic,female,55,86446.32017595001
2004,hispanic,female,56,81050.22950042499
2004,hispanic,female,57,74573.29736179
2004,hispanic,female,58,69328.62046127001
2004,hispanic,female,59,64828.123214103995
2004,hispanic,female,60,61278.276427273006
2004,hispanic,female,61,57325.058150916
2004,hispanic,female,62,53118.267315687015
2004,hispanic,female,63,50675.996482906994
2004,hispanic,female,64,48810.78558950201
2004,hispanic,female,65,45757.70081912301
2004,hispanic,female,66,43805.284244919996
2004,hispanic,female,67,42010.592064066004
2004,hispanic,female,68,41000.149660251
2004,hispanic,female,69,39230.378427772994
2004,hispanic,female,70,36190.908888473
2004,hispanic,female,71,34858.30894100301
2004,hispanic,female,72,34079.175725042
2004,hispanic,female,73,34041.113587369
2004,hispanic,female,74,32819.759114365006
2004,hispanic,female,75,30011.419611394995
2004,hispanic,female,76,28268.895181576998
2004,hispanic,female,77,26398.473889484
2004,hispanic,female,78,24740.910237667
2004,hispanic,female,79,22548.444358250003
2004,hispanic,female,80,20247.528830671996
2004,hispanic,female,81,18046.992141584
2004,hispanic,female,82,16359.970719960998
2004,hispanic,female,83,14645.102406705999
2004,hispanic,female,84,12644.160242189999
2004,hispanic,female,85,10408.895698634002
2004,hispanic,female,86,9038.015387443
2004,hispanic,female,87,7493.640366078
2004,hispanic,female,88,6398.730594708
2004,hispanic,female,89,5811.837863803001
2004,hispanic,female,90,5115.338442762
2004,hispanic,female,91,4172.896851028
2004,hispanic,female,92,3360.0312913810003
2004,hispanic,female,93,2826.7143770110006
2004,hispanic,female,94,2116.171943111
2004,hispanic,female,95,1466.177710329
2004,hispanic,female,96,1055.0833214079998
2004,hispanic,female,97,767.4636676570001
2004,hispanic,female,98,534.1467949190001
2004,hispanic,female,99,362.045579806
2004,hispanic,female,100,341.623343391
2004,hispanic,male,0,273345.34930887003
2004,hispanic,male,1,268677.850843801
2004,hispanic,male,2,266229.14520552196
2004,hispanic,male,3,267161.19518883596
2004,hispanic,male,4,253964.09013967103
2004,hispanic,male,5,250811.12884316
2004,hispanic,male,6,252432.97510414204
2004,hispanic,male,7,257956.476062927
2004,hispanic,male,8,263997.47746130603
2004,hispanic,male,9,267873.740239211
2004,hispanic,male,10,270200.537792943
2004,hispanic,male,11,271170.93927979004
2004,hispanic,male,12,267687.648654162
2004,hispanic,male,13,261946.53355174902
2004,hispanic,male,14,249233.110567469
2004,hispanic,male,15,237965.92474313098
2004,hispanic,male,16,232812.617258962
2004,hispanic,male,17,230215.105568774
2004,hispanic,male,18,229863.73226484802
2004,hispanic,male,19,225363.36073496396
2004,hispanic,male,20,227208.63151434698
2004,hispanic,male,21,232552.08143649896
2004,hispanic,male,22,235875.806260972
2004,hispanic,male,23,240135.02849695
2004,hispanic,male,24,234038.248821239
2004,hispanic,male,25,229627.60784476803
2004,hispanic,male,26,229334.740249833
2004,hispanic,male,27,229039.15918286503
2004,hispanic,male,28,231013.305780469
2004,hispanic,male,29,227927.90110273
2004,hispanic,male,30,222295.967034024
2004,hispanic,male,31,222171.96195252996
2004,hispanic,male,32,221450.868794148
2004,hispanic,male,33,226232.65516901098
2004,hispanic,male,34,224543.16146463604
2004,hispanic,male,35,214407.73969646706
2004,hispanic,male,36,206900.44414378796
2004,hispanic,male,37,200979.120934444
2004,hispanic,male,38,199974.73549783096
2004,hispanic,male,39,195760.899028633
2004,hispanic,male,40,186012.48344317998
2004,hispanic,male,41,176270.249001023
2004,hispanic,male,42,170536.18315481298
2004,hispanic,male,43,166292.81078013702
2004,hispanic,male,44,159302.78311976703
2004,hispanic,male,45,147295.10091743298
2004,hispanic,male,46,140569.19753070397
2004,hispanic,male,47,133110.586395432
2004,hispanic,male,48,127477.634362365
2004,hispanic,male,49,121147.85872354898
2004,hispanic,male,50,110248.07582676699
2004,hispanic,male,51,101993.17293941297
2004,hispanic,male,52,95635.173896995
2004,hispanic,male,53,91488.34137218102
2004,hispanic,male,54,86684.13478530404
2004,hispanic,male,55,79352.57265302101
2004,hispanic,male,56,74336.30893826699
2004,hispanic,male,57,67563.888485872
2004,hispanic,male,58,61457.75680137699
2004,hispanic,male,59,56691.848015674
2004,hispanic,male,60,52604.17026946301
2004,hispanic,male,61,48457.13317270699
