"","year","sex","age_group","cod","race_eth","deaths"
"1189",2009,"female","45-49","all_cause","black",396
"1190",2009,"female","45-49","all_cause","hispanic",682
"1191",2009,"female","45-49","all_cause","white",1591
"1192",2009,"male","45-49","all_cause","black",500
"1193",2009,"male","45-49","all_cause","hispanic",1288
"1194",2009,"male","45-49","all_cause","white",2494
"1195",2009,"female","5-9","all_cause","black",NA
"1196",2009,"female","5-9","all_cause","hispanic",76
"1197",2009,"female","5-9","all_cause","white",33
"1198",2009,"male","5-9","all_cause","black",12
"1199",2009,"male","5-9","all_cause","hispanic",70
"1200",2009,"male","5-9","all_cause","white",45
"1201",2009,"female","50-54","all_cause","black",546
"1202",2009,"female","50-54","all_cause","hispanic",849
"1203",2009,"female","50-54","all_cause","white",2433
"1204",2009,"male","50-54","all_cause","black",763
"1205",2009,"male","50-54","all_cause","hispanic",1567
"1206",2009,"male","50-54","all_cause","white",3846
"1207",2009,"female","55-59","all_cause","black",629
"1208",2009,"female","55-59","all_cause","hispanic",945
"1209",2009,"female","55-59","all_cause","white",2985
"1210",2009,"male","55-59","all_cause","black",933
"1211",2009,"male","55-59","all_cause","hispanic",1689
"1212",2009,"male","55-59","all_cause","white",5058
"1213",2009,"female","60-64","all_cause","black",718
"1214",2009,"female","60-64","all_cause","hispanic",1040
"1215",2009,"female","60-64","all_cause","white",3829
"1216",2009,"male","60-64","all_cause","black",949
"1217",2009,"male","60-64","all_cause","hispanic",1565
"1218",2009,"male","60-64","all_cause","white",5937
"1219",2009,"female","65-69","all_cause","black",730
"1220",2009,"female","65-69","all_cause","hispanic",1219
"1221",2009,"female","65-69","all_cause","white",4495
"1222",2009,"male","65-69","all_cause","black",928
"1223",2009,"male","65-69","all_cause","hispanic",1530
"1224",2009,"male","65-69","all_cause","white",6231
"1225",2009,"female","70-74","all_cause","black",770
"1226",2009,"female","70-74","all_cause","hispanic",1438
"1227",2009,"female","70-74","all_cause","white",5678
"1228",2009,"male","70-74","all_cause","black",921
"1229",2009,"male","70-74","all_cause","hispanic",1686
"1230",2009,"male","70-74","all_cause","white",6898
"1231",2009,"female","75-79","all_cause","black",855
"1232",2009,"female","75-79","all_cause","hispanic",1870
"1233",2009,"female","75-79","all_cause","white",7947
"1234",2009,"male","75-79","all_cause","black",922
"1235",2009,"male","75-79","all_cause","hispanic",1888
"1236",2009,"male","75-79","all_cause","white",9028
"1237",2009,"female","80-84","all_cause","black",1020
"1238",2009,"female","80-84","all_cause","hispanic",2291
"1239",2009,"female","80-84","all_cause","white",12288
"1240",2009,"male","80-84","all_cause","black",816
"1241",2009,"male","80-84","all_cause","hispanic",2056
"1242",2009,"male","80-84","all_cause","white",11396
"1243",2009,"female","85-89","all_cause","black",1035
"1244",2009,"female","85-89","all_cause","hispanic",2105
"1245",2009,"female","85-89","all_cause","white",16019
"1246",2009,"male","85-89","all_cause","black",635
"1247",2009,"male","85-89","all_cause","hispanic",1734
"1248",2009,"male","85-89","all_cause","white",12153
"1249",2009,"female","90+","all_cause","black",1161
"1250",2009,"female","90+","all_cause","hispanic",2144
"1251",2009,"female","90+","all_cause","white",18824
"1252",2009,"male","90+","all_cause","black",468
"1253",2009,"male","90+","all_cause","hispanic",1112
"1254",2009,"male","90+","all_cause","white",9442
"1255",2010,"female","0-4","all_cause","black",149
"1256",2010,"female","0-4","all_cause","hispanic",670
"1257",2010,"female","0-4","all_cause","white",327
"1258",2010,"male","0-4","all_cause","black",189
"1259",2010,"male","0-4","all_cause","hispanic",828
"1260",2010,"male","0-4","all_cause","white",425
"1261",2010,"female","10-14","all_cause","black",18
"1262",2010,"female","10-14","all_cause","hispanic",65
"1263",2010,"female","10-14","all_cause","white",38
"1264",2010,"male","10-14","all_cause","black",23
"1265",2010,"male","10-14","all_cause","hispanic",83
"1266",2010,"male","10-14","all_cause","white",51
"1267",2010,"female","15-19","all_cause","black",32
"1268",2010,"female","15-19","all_cause","hispanic",122
"1269",2010,"female","15-19","all_cause","white",95
"1270",2010,"male","15-19","all_cause","black",142
"1271",2010,"male","15-19","all_cause","hispanic",432
"1272",2010,"male","15-19","all_cause","white",229
"1273",2010,"female","20-24","all_cause","black",48
"1274",2010,"female","20-24","all_cause","hispanic",154
"1275",2010,"female","20-24","all_cause","white",176
"1276",2010,"male","20-24","all_cause","black",213
"1277",2010,"male","20-24","all_cause","hispanic",605
"1278",2010,"male","20-24","all_cause","white",543
"1279",2010,"female","25-29","all_cause","black",64
"1280",2010,"female","25-29","all_cause","hispanic",178
"1281",2010,"female","25-29","all_cause","white",220
"1282",2010,"male","25-29","all_cause","black",165
"1283",2010,"male","25-29","all_cause","hispanic",530
"1284",2010,"male","25-29","all_cause","white",531
"1285",2010,"female","30-34","all_cause","black",85
"1286",2010,"female","30-34","all_cause","hispanic",195
"1287",2010,"female","30-34","all_cause","white",259
"1288",2010,"male","30-34","all_cause","black",165
"1289",2010,"male","30-34","all_cause","hispanic",607
"1290",2010,"male","30-34","all_cause","white",561
"1291",2010,"female","35-39","all_cause","black",120
"1292",2010,"female","35-39","all_cause","hispanic",270
"1293",2010,"female","35-39","all_cause","white",438
"1294",2010,"male","35-39","all_cause","black",180
"1295",2010,"male","35-39","all_cause","hispanic",632
"1296",2010,"male","35-39","all_cause","white",733
"1297",2010,"female","40-44","all_cause","black",225
"1298",2010,"female","40-44","all_cause","hispanic",428
"1299",2010,"female","40-44","all_cause","white",742
"1300",2010,"male","40-44","all_cause","black",292
"1301",2010,"male","40-44","all_cause","hispanic",844
"1302",2010,"male","40-44","all_cause","white",1200
"1303",2010,"female","45-49","all_cause","black",379
"1304",2010,"female","45-49","all_cause","hispanic",615
"1305",2010,"female","45-49","all_cause","white",1322
"1306",2010,"male","45-49","all_cause","black",473
"1307",2010,"male","45-49","all_cause","hispanic",1195
"1308",2010,"male","45-49","all_cause","white",2297
"1309",2010,"female","5-9","all_cause","black",NA
"1310",2010,"female","5-9","all_cause","hispanic",54
"1311",2010,"female","5-9","all_cause","white",33
"1312",2010,"male","5-9","all_cause","black",14
"1313",2010,"male","5-9","all_cause","hispanic",69
"1314",2010,"male","5-9","all_cause","white",35
"1315",2010,"female","50-54","all_cause","black",564
"1316",2010,"female","50-54","all_cause","hispanic",789
"1317",2010,"female","50-54","all_cause","white",2252
"1318",2010,"male","50-54","all_cause","black",720
"1319",2010,"male","50-54","all_cause","hispanic",1431
"1320",2010,"male","50-54","all_cause","white",3554
"1321",2010,"female","55-59","all_cause","black",675
"1322",2010,"female","55-59","all_cause","hispanic",1017
"1323",2010,"female","55-59","all_cause","white",2977
"1324",2010,"male","55-59","all_cause","black",870
"1325",2010,"male","55-59","all_cause","hispanic",1629
"1326",2010,"male","55-59","all_cause","white",5122
"1327",2010,"female","60-64","all_cause","black",721
"1328",2010,"female","60-64","all_cause","hispanic",1075
"1329",2010,"female","60-64","all_cause","white",3993
"1330",2010,"male","60-64","all_cause","black",1021
"1331",2010,"male","60-64","all_cause","hispanic",1694
"1332",2010,"male","60-64","all_cause","white",6085
"1333",2010,"female","65-69","all_cause","black",693
"1334",2010,"female","65-69","all_cause","hispanic",1212
"1335",2010,"female","65-69","all_cause","white",4638
"1336",2010,"male","65-69","all_cause","black",876
"1337",2010,"male","65-69","all_cause","hispanic",1599
"1338",2010,"male","65-69","all_cause","white",6184
"1339",2010,"female","70-74","all_cause","black",799
"1340",2010,"female","70-74","all_cause","hispanic",1497
"1341",2010,"female","70-74","all_cause","white",5532
"1342",2010,"male","70-74","all_cause","black",898
"1343",2010,"male","70-74","all_cause","hispanic",1739
"1344",2010,"male","70-74","all_cause","white",6831
"1345",2010,"female","75-79","all_cause","black",843
"1346",2010,"female","75-79","all_cause","hispanic",1816
"1347",2010,"female","75-79","all_cause","white",7830
"1348",2010,"male","75-79","all_cause","black",882
"1349",2010,"male","75-79","all_cause","hispanic",2022
"1350",2010,"male","75-79","all_cause","white",8740
"1351",2010,"female","80-84","all_cause","black",961
"1352",2010,"female","80-84","all_cause","hispanic",2328
"1353",2010,"female","80-84","all_cause","white",12138
"1354",2010,"male","80-84","all_cause","black",781
"1355",2010,"male","80-84","all_cause","hispanic",2155
"1356",2010,"male","80-84","all_cause","white",11302
"1357",2010,"female","85-89","all_cause","black",1050
"1358",2010,"female","85-89","all_cause","hispanic",2403
"1359",2010,"female","85-89","all_cause","white",16125
"1360",2010,"male","85-89","all_cause","black",670
"1361",2010,"male","85-89","all_cause","hispanic",1885
"1362",2010,"male","85-89","all_cause","white",12375
"1363",2010,"female","90+","all_cause","black",1166
"1364",2010,"female","90+","all_cause","hispanic",2361
"1365",2010,"female","90+","all_cause","white",19991
"1366",2010,"male","90+","all_cause","black",440
"1367",2010,"male","90+","all_cause","hispanic",1216
"1368",2010,"male","90+","all_cause","white",10155
"1369",2011,"female","0-4","all_cause","black",148
"1370",2011,"female","0-4","all_cause","hispanic",685
"1371",2011,"female","0-4","all_cause","white",334
"1372",2011,"male","0-4","all_cause","black",202
"1373",2011,"male","0-4","all_cause","hispanic",796
"1374",2011,"male","0-4","all_cause","white",399
"1375",2011,"female","10-14","all_cause","black",12
"1376",2011,"female","10-14","all_cause","hispanic",67
"1377",2011,"female","10-14","all_cause","white",33
"1378",2011,"male","10-14","all_cause","black",15
"1379",2011,"male","10-14","all_cause","hispanic",89
"1380",2011,"male","10-14","all_cause","white",54
"1381",2011,"female","15-19","all_cause","black",43
"1382",2011,"female","15-19","all_cause","hispanic",121
"1383",2011,"female","15-19","all_cause","white",96
"1384",2011,"male","15-19","all_cause","black",114
"1385",2011,"male","15-19","all_cause","hispanic",405
"1386",2011,"male","15-19","all_cause","white",244
"1387",2011,"female","20-24","all_cause","black",51
"1388",2011,"female","20-24","all_cause","hispanic",185
"1389",2011,"female","20-24","all_cause","white",192
"1390",2011,"male","20-24","all_cause","black",209
"1391",2011,"male","20-24","all_cause","hispanic",627
"1392",2011,"male","20-24","all_cause","white",530
"1393",2011,"female","25-29","all_cause","black",69
"1394",2011,"female","25-29","all_cause","hispanic",179
"1395",2011,"female","25-29","all_cause","white",205
"1396",2011,"male","25-29","all_cause","black",187
"1397",2011,"male","25-29","all_cause","hispanic",548
"1398",2011,"male","25-29","all_cause","white",608
"1399",2011,"female","30-34","all_cause","black",93
"1400",2011,"female","30-34","all_cause","hispanic",216
"1401",2011,"female","30-34","all_cause","white",275
"1402",2011,"male","30-34","all_cause","black",184
"1403",2011,"male","30-34","all_cause","hispanic",595
"1404",2011,"male","30-34","all_cause","white",628
"1405",2011,"female","35-39","all_cause","black",124
"1406",2011,"female","35-39","all_cause","hispanic",291
"1407",2011,"female","35-39","all_cause","white",383
"1408",2011,"male","35-39","all_cause","black",181
"1409",2011,"male","35-39","all_cause","hispanic",642
"1410",2011,"male","35-39","all_cause","white",690
"1411",2011,"female","40-44","all_cause","black",204
"1412",2011,"female","40-44","all_cause","hispanic",427
"1413",2011,"female","40-44","all_cause","white",743
"1414",2011,"male","40-44","all_cause","black",296
"1415",2011,"male","40-44","all_cause","hispanic",837
"1416",2011,"male","40-44","all_cause","white",1241
"1417",2011,"female","45-49","all_cause","black",335
"1418",2011,"female","45-49","all_cause","hispanic",632
"1419",2011,"female","45-49","all_cause","white",1342
"1420",2011,"male","45-49","all_cause","black",499
"1421",2011,"male","45-49","all_cause","hispanic",1286
"1422",2011,"male","45-49","all_cause","white",2157
"1423",2011,"female","5-9","all_cause","black",NA
"1424",2011,"female","5-9","all_cause","hispanic",50
"1425",2011,"female","5-9","all_cause","white",31
"1426",2011,"male","5-9","all_cause","black",16
"1427",2011,"male","5-9","all_cause","hispanic",55
"1428",2011,"male","5-9","all_cause","white",37
"1429",2011,"female","50-54","all_cause","black",540
"1430",2011,"female","50-54","all_cause","hispanic",864
"1431",2011,"female","50-54","all_cause","white",2273
"1432",2011,"male","50-54","all_cause","black",706
"1433",2011,"male","50-54","all_cause","hispanic",1621
"1434",2011,"male","50-54","all_cause","white",3606
"1435",2011,"female","55-59","all_cause","black",709
"1436",2011,"female","55-59","all_cause","hispanic",1016
"1437",2011,"female","55-59","all_cause","white",2930
"1438",2011,"male","55-59","all_cause","black",918
"1439",2011,"male","55-59","all_cause","hispanic",1761
"1440",2011,"male","55-59","all_cause","white",5159
"1441",2011,"female","60-64","all_cause","black",755
"1442",2011,"female","60-64","all_cause","hispanic",1156
"1443",2011,"female","60-64","all_cause","white",4158
"1444",2011,"male","60-64","all_cause","black",1053
"1445",2011,"male","60-64","all_cause","hispanic",1737
"1446",2011,"male","60-64","all_cause","white",6301
"1447",2011,"female","65-69","all_cause","black",717
"1448",2011,"female","65-69","all_cause","hispanic",1242
"1449",2011,"female","65-69","all_cause","white",4596
"1450",2011,"male","65-69","all_cause","black",880
"1451",2011,"male","65-69","all_cause","hispanic",1712
"1452",2011,"male","65-69","all_cause","white",6399
"1453",2011,"female","70-74","all_cause","black",783
"1454",2011,"female","70-74","all_cause","hispanic",1536
"1455",2011,"female","70-74","all_cause","white",5657
"1456",2011,"male","70-74","all_cause","black",979
"1457",2011,"male","70-74","all_cause","hispanic",1785
"1458",2011,"male","70-74","all_cause","white",6937
"1459",2011,"female","75-79","all_cause","black",938
"1460",2011,"female","75-79","all_cause","hispanic",1887
"1461",2011,"female","75-79","all_cause","white",7719
"1462",2011,"male","75-79","all_cause","black",920
"1463",2011,"male","75-79","all_cause","hispanic",2047
"1464",2011,"male","75-79","all_cause","white",8729
"1465",2011,"female","80-84","all_cause","black",1015
"1466",2011,"female","80-84","all_cause","hispanic",2467
"1467",2011,"female","80-84","all_cause","white",11782
"1468",2011,"male","80-84","all_cause","black",841
"1469",2011,"male","80-84","all_cause","hispanic",2247
"1470",2011,"male","80-84","all_cause","white",11444
"1471",2011,"female","85-89","all_cause","black",1075
"1472",2011,"female","85-89","all_cause","hispanic",2582
"1473",2011,"female","85-89","all_cause","white",16174
"1474",2011,"male","85-89","all_cause","black",698
"1475",2011,"male","85-89","all_cause","hispanic",1926
"1476",2011,"male","85-89","all_cause","white",12363
"1477",2011,"female","90+","all_cause","black",1294
"1478",2011,"female","90+","all_cause","hispanic",2701
"1479",2011,"female","90+","all_cause","white",21168
"1480",2011,"male","90+","all_cause","black",505
"1481",2011,"male","90+","all_cause","hispanic",1351
"1482",2011,"male","90+","all_cause","white",10976
"1483",2012,"female","0-4","all_cause","black",141
"1484",2012,"female","0-4","all_cause","hispanic",654
"1485",2012,"female","0-4","all_cause","white",289
"1486",2012,"male","0-4","all_cause","black",198
"1487",2012,"male","0-4","all_cause","hispanic",708
"1488",2012,"male","0-4","all_cause","white",389
"1489",2012,"female","10-14","all_cause","black",12
"1490",2012,"female","10-14","all_cause","hispanic",57
"1491",2012,"female","10-14","all_cause","white",44
"1492",2012,"male","10-14","all_cause","black",21
"1493",2012,"male","10-14","all_cause","hispanic",82
"1494",2012,"male","10-14","all_cause","white",41
"1495",2012,"female","15-19","all_cause","black",31
"1496",2012,"female","15-19","all_cause","hispanic",100
"1497",2012,"female","15-19","all_cause","white",81
"1498",2012,"male","15-19","all_cause","black",113
"1499",2012,"male","15-19","all_cause","hispanic",386
"1500",2012,"male","15-19","all_cause","white",214
"1501",2012,"female","20-24","all_cause","black",68
"1502",2012,"female","20-24","all_cause","hispanic",154
"1503",2012,"female","20-24","all_cause","white",177
"1504",2012,"male","20-24","all_cause","black",208
"1505",2012,"male","20-24","all_cause","hispanic",614
"1506",2012,"male","20-24","all_cause","white",534
"1507",2012,"female","25-29","all_cause","black",59
"1508",2012,"female","25-29","all_cause","hispanic",164
"1509",2012,"female","25-29","all_cause","white",251
"1510",2012,"male","25-29","all_cause","black",177
"1511",2012,"male","25-29","all_cause","hispanic",599
"1512",2012,"male","25-29","all_cause","white",601
"1513",2012,"female","30-34","all_cause","black",91
"1514",2012,"female","30-34","all_cause","hispanic",229
"1515",2012,"female","30-34","all_cause","white",285
"1516",2012,"male","30-34","all_cause","black",196
"1517",2012,"male","30-34","all_cause","hispanic",612
"1518",2012,"male","30-34","all_cause","white",596
"1519",2012,"female","35-39","all_cause","black",112
"1520",2012,"female","35-39","all_cause","hispanic",287
"1521",2012,"female","35-39","all_cause","white",370
"1522",2012,"male","35-39","all_cause","black",189
"1523",2012,"male","35-39","all_cause","hispanic",625
"1524",2012,"male","35-39","all_cause","white",714
"1525",2012,"female","40-44","all_cause","black",200
"1526",2012,"female","40-44","all_cause","hispanic",429
"1527",2012,"female","40-44","all_cause","white",703
"1528",2012,"male","40-44","all_cause","black",260
"1529",2012,"male","40-44","all_cause","hispanic",856
"1530",2012,"male","40-44","all_cause","white",1141
"1531",2012,"female","45-49","all_cause","black",316
"1532",2012,"female","45-49","all_cause","hispanic",666
"1533",2012,"female","45-49","all_cause","white",1313
"1534",2012,"male","45-49","all_cause","black",434
"1535",2012,"male","45-49","all_cause","hispanic",1163
"1536",2012,"male","45-49","all_cause","white",2065
"1537",2012,"female","5-9","all_cause","black",NA
"1538",2012,"female","5-9","all_cause","hispanic",52
"1539",2012,"female","5-9","all_cause","white",18
"1540",2012,"male","5-9","all_cause","black",13
"1541",2012,"male","5-9","all_cause","hispanic",65
"1542",2012,"male","5-9","all_cause","white",27
"1543",2012,"female","50-54","all_cause","black",541
"1544",2012,"female","50-54","all_cause","hispanic",893
"1545",2012,"female","50-54","all_cause","white",2176
"1546",2012,"male","50-54","all_cause","black",702
"1547",2012,"male","50-54","all_cause","hispanic",1623
"1548",2012,"male","50-54","all_cause","white",3621
"1549",2012,"female","55-59","all_cause","black",680
"1550",2012,"female","55-59","all_cause","hispanic",1087
"1551",2012,"female","55-59","all_cause","white",3054
"1552",2012,"male","55-59","all_cause","black",933
"1553",2012,"male","55-59","all_cause","hispanic",1906
"1554",2012,"male","55-59","all_cause","white",5222
"1555",2012,"female","60-64","all_cause","black",785
"1556",2012,"female","60-64","all_cause","hispanic",1196
"1557",2012,"female","60-64","all_cause","white",4136
"1558",2012,"male","60-64","all_cause","black",1086
"1559",2012,"male","60-64","all_cause","hispanic",1916
"1560",2012,"male","60-64","all_cause","white",6347
"1561",2012,"female","65-69","all_cause","black",735
"1562",2012,"female","65-69","all_cause","hispanic",1354
"1563",2012,"female","65-69","all_cause","white",4996
"1564",2012,"male","65-69","all_cause","black",958
"1565",2012,"male","65-69","all_cause","hispanic",1802
"1566",2012,"male","65-69","all_cause","white",7061
"1567",2012,"female","70-74","all_cause","black",812
"1568",2012,"female","70-74","all_cause","hispanic",1512
"1569",2012,"female","70-74","all_cause","white",5661
"1570",2012,"male","70-74","all_cause","black",930
"1571",2012,"male","70-74","all_cause","hispanic",1772
"1572",2012,"male","70-74","all_cause","white",7286
"1573",2012,"female","75-79","all_cause","black",894
"1574",2012,"female","75-79","all_cause","hispanic",1959
"1575",2012,"female","75-79","all_cause","white",7734
"1576",2012,"male","75-79","all_cause","black",964
"1577",2012,"male","75-79","all_cause","hispanic",2065
"1578",2012,"male","75-79","all_cause","white",8499
"1579",2012,"female","80-84","all_cause","black",975
"1580",2012,"female","80-84","all_cause","hispanic",2572
"1581",2012,"female","80-84","all_cause","white",11301
"1582",2012,"male","80-84","all_cause","black",863
"1583",2012,"male","80-84","all_cause","hispanic",2202
"1584",2012,"male","80-84","all_cause","white",11163
"1585",2012,"female","85-89","all_cause","black",1086
"1586",2012,"female","85-89","all_cause","hispanic",2656
"1587",2012,"female","85-89","all_cause","white",15780
"1588",2012,"male","85-89","all_cause","black",660
"1589",2012,"male","85-89","all_cause","hispanic",2039
"1590",2012,"male","85-89","all_cause","white",12213
"1591",2012,"female","90+","all_cause","black",1303
"1592",2012,"female","90+","all_cause","hispanic",2829
"1593",2012,"female","90+","all_cause","white",21557
"1594",2012,"male","90+","all_cause","black",525
"1595",2012,"male","90+","all_cause","hispanic",1457
"1596",2012,"male","90+","all_cause","white",11559
"1597",2013,"female","0-4","all_cause","black",148
"1598",2013,"female","0-4","all_cause","hispanic",621
"1599",2013,"female","0-4","all_cause","white",313
"1600",2013,"male","0-4","all_cause","black",202
"1601",2013,"male","0-4","all_cause","hispanic",778
"1602",2013,"male","0-4","all_cause","white",397
"1603",2013,"female","10-14","all_cause","black",16
"1604",2013,"female","10-14","all_cause","hispanic",77
"1605",2013,"female","10-14","all_cause","white",31
"1606",2013,"male","10-14","all_cause","black",18
"1607",2013,"male","10-14","all_cause","hispanic",92
"1608",2013,"male","10-14","all_cause","white",50
"1609",2013,"female","15-19","all_cause","black",37
"1610",2013,"female","15-19","all_cause","hispanic",98
"1611",2013,"female","15-19","all_cause","white",103
"1612",2013,"male","15-19","all_cause","black",110
"1613",2013,"male","15-19","all_cause","hispanic",348
"1614",2013,"male","15-19","all_cause","white",214
"1615",2013,"female","20-24","all_cause","black",44
"1616",2013,"female","20-24","all_cause","hispanic",183
"1617",2013,"female","20-24","all_cause","white",177
"1618",2013,"male","20-24","all_cause","black",227
"1619",2013,"male","20-24","all_cause","hispanic",686
"1620",2013,"male","20-24","all_cause","white",508
"1621",2013,"female","25-29","all_cause","black",59
"1622",2013,"female","25-29","all_cause","hispanic",181
"1623",2013,"female","25-29","all_cause","white",237
"1624",2013,"male","25-29","all_cause","black",151
"1625",2013,"male","25-29","all_cause","hispanic",591
"1626",2013,"male","25-29","all_cause","white",607
"1627",2013,"female","30-34","all_cause","black",90
"1628",2013,"female","30-34","all_cause","hispanic",256
"1629",2013,"female","30-34","all_cause","white",264
"1630",2013,"male","30-34","all_cause","black",211
"1631",2013,"male","30-34","all_cause","hispanic",621
"1632",2013,"male","30-34","all_cause","white",680
"1633",2013,"female","35-39","all_cause","black",122
"1634",2013,"female","35-39","all_cause","hispanic",312
"1635",2013,"female","35-39","all_cause","white",376
"1636",2013,"male","35-39","all_cause","black",204
"1637",2013,"male","35-39","all_cause","hispanic",685
"1638",2013,"male","35-39","all_cause","white",701
"1639",2013,"female","40-44","all_cause","black",190
"1640",2013,"female","40-44","all_cause","hispanic",468
"1641",2013,"female","40-44","all_cause","white",643
"1642",2013,"male","40-44","all_cause","black",277
"1643",2013,"male","40-44","all_cause","hispanic",873
"1644",2013,"male","40-44","all_cause","white",1172
"1645",2013,"female","45-49","all_cause","black",301
"1646",2013,"female","45-49","all_cause","hispanic",617
"1647",2013,"female","45-49","all_cause","white",1134
"1648",2013,"male","45-49","all_cause","black",431
"1649",2013,"male","45-49","all_cause","hispanic",1261
"1650",2013,"male","45-49","all_cause","white",1963
"1651",2013,"female","5-9","all_cause","black",14
"1652",2013,"female","5-9","all_cause","hispanic",66
"1653",2013,"female","5-9","all_cause","white",34
"1654",2013,"male","5-9","all_cause","black",11
"1655",2013,"male","5-9","all_cause","hispanic",54
"1656",2013,"male","5-9","all_cause","white",40
"1657",2013,"female","50-54","all_cause","black",500
"1658",2013,"female","50-54","all_cause","hispanic",905
"1659",2013,"female","50-54","all_cause","white",2252
"1660",2013,"male","50-54","all_cause","black",675
"1661",2013,"male","50-54","all_cause","hispanic",1673
"1662",2013,"male","50-54","all_cause","white",3488
"1663",2013,"female","55-59","all_cause","black",659
"1664",2013,"female","55-59","all_cause","hispanic",1109
"1665",2013,"female","55-59","all_cause","white",3113
"1666",2013,"male","55-59","all_cause","black",917
"1667",2013,"male","55-59","all_cause","hispanic",2002
"1668",2013,"male","55-59","all_cause","white",5083
"1669",2013,"female","60-64","all_cause","black",785
"1670",2013,"female","60-64","all_cause","hispanic",1325
"1671",2013,"female","60-64","all_cause","white",3989
"1672",2013,"male","60-64","all_cause","black",1147
"1673",2013,"male","60-64","all_cause","hispanic",2049
"1674",2013,"male","60-64","all_cause","white",6484
"1675",2013,"female","65-69","all_cause","black",783
"1676",2013,"female","65-69","all_cause","hispanic",1403
"1677",2013,"female","65-69","all_cause","white",4997
"1678",2013,"male","65-69","all_cause","black",978
"1679",2013,"male","65-69","all_cause","hispanic",1928
"1680",2013,"male","65-69","all_cause","white",7203
"1681",2013,"female","70-74","all_cause","black",844
"1682",2013,"female","70-74","all_cause","hispanic",1591
"1683",2013,"female","70-74","all_cause","white",6024
"1684",2013,"male","70-74","all_cause","black",1030
"1685",2013,"male","70-74","all_cause","hispanic",2046
"1686",2013,"male","70-74","all_cause","white",7601
"1687",2013,"female","75-79","all_cause","black",933
"1688",2013,"female","75-79","all_cause","hispanic",2024
"1689",2013,"female","75-79","all_cause","white",7736
"1690",2013,"male","75-79","all_cause","black",1071
"1691",2013,"male","75-79","all_cause","hispanic",2098
"1692",2013,"male","75-79","all_cause","white",8627
"1693",2013,"female","80-84","all_cause","black",999
"1694",2013,"female","80-84","all_cause","hispanic",2647
"1695",2013,"female","80-84","all_cause","white",10965
"1696",2013,"male","80-84","all_cause","black",880
"1697",2013,"male","80-84","all_cause","hispanic",2327
"1698",2013,"male","80-84","all_cause","white",11222
"1699",2013,"female","85-89","all_cause","black",1005
"1700",2013,"female","85-89","all_cause","hispanic",2821
"1701",2013,"female","85-89","all_cause","white",15616
"1702",2013,"male","85-89","all_cause","black",680
"1703",2013,"male","85-89","all_cause","hispanic",2173
"1704",2013,"male","85-89","all_cause","white",12103
"1705",2013,"female","90+","all_cause","black",1350
"1706",2013,"female","90+","all_cause","hispanic",3098
"1707",2013,"female","90+","all_cause","white",22462
"1708",2013,"male","90+","all_cause","black",552
"1709",2013,"male","90+","all_cause","hispanic",1692
"1710",2013,"male","90+","all_cause","white",12261
"1711",2014,"female","0-4","all_cause","black",159
"1712",2014,"female","0-4","all_cause","hispanic",593
"1713",2014,"female","0-4","all_cause","white",272
"1714",2014,"male","0-4","all_cause","black",199
"1715",2014,"male","0-4","all_cause","hispanic",680
"1716",2014,"male","0-4","all_cause","white",358
"1717",2014,"female","10-14","all_cause","black",NA
"1718",2014,"female","10-14","all_cause","hispanic",59
"1719",2014,"female","10-14","all_cause","white",28
"1720",2014,"male","10-14","all_cause","black",18
"1721",2014,"male","10-14","all_cause","hispanic",102
"1722",2014,"male","10-14","all_cause","white",47
"1723",2014,"female","15-19","all_cause","black",32
"1724",2014,"female","15-19","all_cause","hispanic",121
"1725",2014,"female","15-19","all_cause","white",94
"1726",2014,"male","15-19","all_cause","black",90
"1727",2014,"male","15-19","all_cause","hispanic",359
"1728",2014,"male","15-19","all_cause","white",196
"1729",2014,"female","20-24","all_cause","black",59
"1730",2014,"female","20-24","all_cause","hispanic",192
"1731",2014,"female","20-24","all_cause","white",161
"1732",2014,"male","20-24","all_cause","black",209
"1733",2014,"male","20-24","all_cause","hispanic",639
"1734",2014,"male","20-24","all_cause","white",471
"1735",2014,"female","25-29","all_cause","black",79
"1736",2014,"female","25-29","all_cause","hispanic",204
"1737",2014,"female","25-29","all_cause","white",228
"1738",2014,"male","25-29","all_cause","black",205
"1739",2014,"male","25-29","all_cause","hispanic",632
"1740",2014,"male","25-29","all_cause","white",632
"1741",2014,"female","30-34","all_cause","black",83
"1742",2014,"female","30-34","all_cause","hispanic",230
"1743",2014,"female","30-34","all_cause","white",317
"1744",2014,"male","30-34","all_cause","black",201
"1745",2014,"male","30-34","all_cause","hispanic",592
"1746",2014,"male","30-34","all_cause","white",678
"1747",2014,"female","35-39","all_cause","black",132
"1748",2014,"female","35-39","all_cause","hispanic",337
"1749",2014,"female","35-39","all_cause","white",404
"1750",2014,"male","35-39","all_cause","black",203
"1751",2014,"male","35-39","all_cause","hispanic",710
"1752",2014,"male","35-39","all_cause","white",686
"1753",2014,"female","40-44","all_cause","black",193
"1754",2014,"female","40-44","all_cause","hispanic",487
"1755",2014,"female","40-44","all_cause","white",625
"1756",2014,"male","40-44","all_cause","black",256
"1757",2014,"male","40-44","all_cause","hispanic",889
"1758",2014,"male","40-44","all_cause","white",1037
"1759",2014,"female","45-49","all_cause","black",320
"1760",2014,"female","45-49","all_cause","hispanic",652
"1761",2014,"female","45-49","all_cause","white",1178
"1762",2014,"male","45-49","all_cause","black",415
